35c295c2-37d1-44b2-87a3-1039645e5bae	ULK4
35c295c2-37d1-44b2-87a3-1039645e5bae	UNC13B
35c295c2-37d1-44b2-87a3-1039645e5bae	UNC13C
35c295c2-37d1-44b2-87a3-1039645e5bae	UNC5CL
35c295c2-37d1-44b2-87a3-1039645e5bae	UNC5D
35c295c2-37d1-44b2-87a3-1039645e5bae	UNC79
35c295c2-37d1-44b2-87a3-1039645e5bae	UPB1
35c295c2-37d1-44b2-87a3-1039645e5bae	UPF3A
35c295c2-37d1-44b2-87a3-1039645e5bae	USF3
35c295c2-37d1-44b2-87a3-1039645e5bae	USH2A
35c295c2-37d1-44b2-87a3-1039645e5bae	USHBP1
35c295c2-37d1-44b2-87a3-1039645e5bae	USP1
35c295c2-37d1-44b2-87a3-1039645e5bae	USP14
35c295c2-37d1-44b2-87a3-1039645e5bae	USP24
35c295c2-37d1-44b2-87a3-1039645e5bae	USP26
35c295c2-37d1-44b2-87a3-1039645e5bae	USP28
35c295c2-37d1-44b2-87a3-1039645e5bae	USP34
35c295c2-37d1-44b2-87a3-1039645e5bae	USP40
35c295c2-37d1-44b2-87a3-1039645e5bae	USP43
35c295c2-37d1-44b2-87a3-1039645e5bae	USP46
35c295c2-37d1-44b2-87a3-1039645e5bae	USP6NL
35c295c2-37d1-44b2-87a3-1039645e5bae	USP7
35c295c2-37d1-44b2-87a3-1039645e5bae	USP8
35c295c2-37d1-44b2-87a3-1039645e5bae	USP9X
35c295c2-37d1-44b2-87a3-1039645e5bae	UST
35c295c2-37d1-44b2-87a3-1039645e5bae	UTP15
35c295c2-37d1-44b2-87a3-1039645e5bae	UTP20
35c295c2-37d1-44b2-87a3-1039645e5bae	UTRN
35c295c2-37d1-44b2-87a3-1039645e5bae	UTY
35c295c2-37d1-44b2-87a3-1039645e5bae	UVRAG
35c295c2-37d1-44b2-87a3-1039645e5bae	UXS1
35c295c2-37d1-44b2-87a3-1039645e5bae	VAPA
35c295c2-37d1-44b2-87a3-1039645e5bae	VCAM1
35c295c2-37d1-44b2-87a3-1039645e5bae	VCAN
35c295c2-37d1-44b2-87a3-1039645e5bae	VEGFC
35c295c2-37d1-44b2-87a3-1039645e5bae	VIL1
35c295c2-37d1-44b2-87a3-1039645e5bae	VN1R2
35c295c2-37d1-44b2-87a3-1039645e5bae	VPS13B
35c295c2-37d1-44b2-87a3-1039645e5bae	VPS13C
35c295c2-37d1-44b2-87a3-1039645e5bae	VPS4B
35c295c2-37d1-44b2-87a3-1039645e5bae	VPS8
35c295c2-37d1-44b2-87a3-1039645e5bae	VRK2
35c295c2-37d1-44b2-87a3-1039645e5bae	VSTM1
35c295c2-37d1-44b2-87a3-1039645e5bae	VTN
35c295c2-37d1-44b2-87a3-1039645e5bae	VWA3A
35c295c2-37d1-44b2-87a3-1039645e5bae	VWF
35c295c2-37d1-44b2-87a3-1039645e5bae	WAPL
35c295c2-37d1-44b2-87a3-1039645e5bae	WASF3
35c295c2-37d1-44b2-87a3-1039645e5bae	WASL
35c295c2-37d1-44b2-87a3-1039645e5bae	WDR17
35c295c2-37d1-44b2-87a3-1039645e5bae	WDR3
35c295c2-37d1-44b2-87a3-1039645e5bae	WDR43
35c295c2-37d1-44b2-87a3-1039645e5bae	WDR47
35c295c2-37d1-44b2-87a3-1039645e5bae	WIPI2
35c295c2-37d1-44b2-87a3-1039645e5bae	WRNIP1
35c295c2-37d1-44b2-87a3-1039645e5bae	WWC3
35c295c2-37d1-44b2-87a3-1039645e5bae	XIRP2
35c295c2-37d1-44b2-87a3-1039645e5bae	XK
35c295c2-37d1-44b2-87a3-1039645e5bae	XKR9
35c295c2-37d1-44b2-87a3-1039645e5bae	XPNPEP3
35c295c2-37d1-44b2-87a3-1039645e5bae	XPO1
35c295c2-37d1-44b2-87a3-1039645e5bae	XPO4
35c295c2-37d1-44b2-87a3-1039645e5bae	XPO5
35c295c2-37d1-44b2-87a3-1039645e5bae	XPO6
35c295c2-37d1-44b2-87a3-1039645e5bae	XRCC4
35c295c2-37d1-44b2-87a3-1039645e5bae	XYLT2
35c295c2-37d1-44b2-87a3-1039645e5bae	YIPF3
35c295c2-37d1-44b2-87a3-1039645e5bae	YLPM1
35c295c2-37d1-44b2-87a3-1039645e5bae	YTHDF3
35c295c2-37d1-44b2-87a3-1039645e5bae	YY1AP1
35c295c2-37d1-44b2-87a3-1039645e5bae	ZAN
35c295c2-37d1-44b2-87a3-1039645e5bae	ZBED2
35c295c2-37d1-44b2-87a3-1039645e5bae	ZBED9
35c295c2-37d1-44b2-87a3-1039645e5bae	ZBTB18
35c295c2-37d1-44b2-87a3-1039645e5bae	ZBTB32
35c295c2-37d1-44b2-87a3-1039645e5bae	ZBTB33
35c295c2-37d1-44b2-87a3-1039645e5bae	ZBTB6
35c295c2-37d1-44b2-87a3-1039645e5bae	ZC3H13
35c295c2-37d1-44b2-87a3-1039645e5bae	ZC3H3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZCCHC13
35c295c2-37d1-44b2-87a3-1039645e5bae	ZCCHC7
35c295c2-37d1-44b2-87a3-1039645e5bae	ZCWPW1
35c295c2-37d1-44b2-87a3-1039645e5bae	ZDBF2
35c295c2-37d1-44b2-87a3-1039645e5bae	ZDHHC14
35c295c2-37d1-44b2-87a3-1039645e5bae	ZDHHC20
35c295c2-37d1-44b2-87a3-1039645e5bae	ZEB1
35c295c2-37d1-44b2-87a3-1039645e5bae	ZEB2
35c295c2-37d1-44b2-87a3-1039645e5bae	ZFHX3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZFHX4
35c295c2-37d1-44b2-87a3-1039645e5bae	ZFP1
35c295c2-37d1-44b2-87a3-1039645e5bae	ZFP2
35c295c2-37d1-44b2-87a3-1039645e5bae	ZFP3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZFP30
35c295c2-37d1-44b2-87a3-1039645e5bae	ZFPM2
35c295c2-37d1-44b2-87a3-1039645e5bae	ZHX1
35c295c2-37d1-44b2-87a3-1039645e5bae	ZHX2
35c295c2-37d1-44b2-87a3-1039645e5bae	ZHX3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZIC3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZIM3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZKSCAN7
35c295c2-37d1-44b2-87a3-1039645e5bae	ZMAT1
35c295c2-37d1-44b2-87a3-1039645e5bae	ZMPSTE24
35c295c2-37d1-44b2-87a3-1039645e5bae	ZMYND8
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF10
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF101
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF107
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF117
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF135
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF136
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF141
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF16
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF160
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF165
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF175
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF180
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF184
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF189
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF197
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF202
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF208
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF212
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF224
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF25
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF251
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF26
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF264
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF266
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF267
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF280A
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF318
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF326
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF329
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF331
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF334
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF33A
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF347
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF350
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF358
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF407
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF416
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF418
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF419
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF423
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF430
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF431
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF432
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF433
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF441
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF470
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF491
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF501
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF530
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF532
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF546
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF548
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF549
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF555
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF559-ZNF177
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF569
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF57
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF572
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF574
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF585A
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF587
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF597
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF607
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF608
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF610
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF619
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF624
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF625
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF644
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF654
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF658
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF660
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF662
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF667
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF671
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF678
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF681
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF699
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF7
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF705A
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF709
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF721
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF761
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF763
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF772
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF777
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF790
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF804A
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF804B
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF81
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF813
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF816
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF816-ZNF321P
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF829
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF831
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF835
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF84
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF846
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF883
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF92
35c295c2-37d1-44b2-87a3-1039645e5bae	ZNF98
35c295c2-37d1-44b2-87a3-1039645e5bae	ZRANB3
35c295c2-37d1-44b2-87a3-1039645e5bae	ZRSR2
35c295c2-37d1-44b2-87a3-1039645e5bae	ZSCAN1
35c295c2-37d1-44b2-87a3-1039645e5bae	ZSWIM7
35c295c2-37d1-44b2-87a3-1039645e5bae	ZYG11B
35c9264f-34ec-4d75-ab80-aaac86108fc8	ADCK1
35c9264f-34ec-4d75-ab80-aaac86108fc8	ADCY10
35c9264f-34ec-4d75-ab80-aaac86108fc8	ALDH1A2
35c9264f-34ec-4d75-ab80-aaac86108fc8	AMER1
35c9264f-34ec-4d75-ab80-aaac86108fc8	APC
35c9264f-34ec-4d75-ab80-aaac86108fc8	ARHGAP4
35c9264f-34ec-4d75-ab80-aaac86108fc8	ATP10A
35c9264f-34ec-4d75-ab80-aaac86108fc8	BTG4
35c9264f-34ec-4d75-ab80-aaac86108fc8	CCDC163
35c9264f-34ec-4d75-ab80-aaac86108fc8	COL27A1
35c9264f-34ec-4d75-ab80-aaac86108fc8	COL6A3
35c9264f-34ec-4d75-ab80-aaac86108fc8	COLQ
35c9264f-34ec-4d75-ab80-aaac86108fc8	CSMD2
35c9264f-34ec-4d75-ab80-aaac86108fc8	CSRNP3
35c9264f-34ec-4d75-ab80-aaac86108fc8	DCAF1
35c9264f-34ec-4d75-ab80-aaac86108fc8	DMC1
35c9264f-34ec-4d75-ab80-aaac86108fc8	ECHS1
35c9264f-34ec-4d75-ab80-aaac86108fc8	EMID1
35c9264f-34ec-4d75-ab80-aaac86108fc8	FAT4
35c9264f-34ec-4d75-ab80-aaac86108fc8	FBXW7
35c9264f-34ec-4d75-ab80-aaac86108fc8	FRAS1
35c9264f-34ec-4d75-ab80-aaac86108fc8	G3BP1
35c9264f-34ec-4d75-ab80-aaac86108fc8	GET1-SH3BGR
35c9264f-34ec-4d75-ab80-aaac86108fc8	GPBP1
35c9264f-34ec-4d75-ab80-aaac86108fc8	GPC5
35c9264f-34ec-4d75-ab80-aaac86108fc8	H3C13
35c9264f-34ec-4d75-ab80-aaac86108fc8	HAT1
35c9264f-34ec-4d75-ab80-aaac86108fc8	HERC6
35c9264f-34ec-4d75-ab80-aaac86108fc8	HRH2
35c9264f-34ec-4d75-ab80-aaac86108fc8	IL2RG
35c9264f-34ec-4d75-ab80-aaac86108fc8	JMJD1C
35c9264f-34ec-4d75-ab80-aaac86108fc8	KCTD11
35c9264f-34ec-4d75-ab80-aaac86108fc8	KLC2
35c9264f-34ec-4d75-ab80-aaac86108fc8	KMT2B
35c9264f-34ec-4d75-ab80-aaac86108fc8	KRAS
35c9264f-34ec-4d75-ab80-aaac86108fc8	LAMB4
35c9264f-34ec-4d75-ab80-aaac86108fc8	LRCH2
35c9264f-34ec-4d75-ab80-aaac86108fc8	MUC16
35c9264f-34ec-4d75-ab80-aaac86108fc8	NOMO1
35c9264f-34ec-4d75-ab80-aaac86108fc8	NPAP1
35c9264f-34ec-4d75-ab80-aaac86108fc8	NUP205
35c9264f-34ec-4d75-ab80-aaac86108fc8	PABPC5
35c9264f-34ec-4d75-ab80-aaac86108fc8	PASD1
35c9264f-34ec-4d75-ab80-aaac86108fc8	PEBP1
35c9264f-34ec-4d75-ab80-aaac86108fc8	PHF20
35c9264f-34ec-4d75-ab80-aaac86108fc8	PIK3AP1
35c9264f-34ec-4d75-ab80-aaac86108fc8	PIK3CA
35c9264f-34ec-4d75-ab80-aaac86108fc8	PKLR
35c9264f-34ec-4d75-ab80-aaac86108fc8	PLPPR4
35c9264f-34ec-4d75-ab80-aaac86108fc8	PLXNA3
35c9264f-34ec-4d75-ab80-aaac86108fc8	PTCHD1
35c9264f-34ec-4d75-ab80-aaac86108fc8	PTPRT
35c9264f-34ec-4d75-ab80-aaac86108fc8	RAPGEF3
35c9264f-34ec-4d75-ab80-aaac86108fc8	RGMB
35c9264f-34ec-4d75-ab80-aaac86108fc8	RHOBTB1
35c9264f-34ec-4d75-ab80-aaac86108fc8	SATB2
35c9264f-34ec-4d75-ab80-aaac86108fc8	SEL1L2
35c9264f-34ec-4d75-ab80-aaac86108fc8	SEMA4F
35c9264f-34ec-4d75-ab80-aaac86108fc8	SEPTIN8
35c9264f-34ec-4d75-ab80-aaac86108fc8	SETD5
35c9264f-34ec-4d75-ab80-aaac86108fc8	SLC25A48
35c9264f-34ec-4d75-ab80-aaac86108fc8	SLC5A3
35c9264f-34ec-4d75-ab80-aaac86108fc8	SMAD4
35c9264f-34ec-4d75-ab80-aaac86108fc8	SOX9
35c9264f-34ec-4d75-ab80-aaac86108fc8	SPANXN3
35c9264f-34ec-4d75-ab80-aaac86108fc8	TEX14
35c9264f-34ec-4d75-ab80-aaac86108fc8	TGIF2LX
35c9264f-34ec-4d75-ab80-aaac86108fc8	THAP9
35c9264f-34ec-4d75-ab80-aaac86108fc8	TMEM132D
35c9264f-34ec-4d75-ab80-aaac86108fc8	TMPRSS11D
35c9264f-34ec-4d75-ab80-aaac86108fc8	TMPRSS15
35c9264f-34ec-4d75-ab80-aaac86108fc8	TRIM51
35c9264f-34ec-4d75-ab80-aaac86108fc8	TUFT1
35c9264f-34ec-4d75-ab80-aaac86108fc8	UNC13A
35c9264f-34ec-4d75-ab80-aaac86108fc8	URI1
35c9264f-34ec-4d75-ab80-aaac86108fc8	VAV1
35c9264f-34ec-4d75-ab80-aaac86108fc8	XPO4
35c9264f-34ec-4d75-ab80-aaac86108fc8	YLPM1
35c9264f-34ec-4d75-ab80-aaac86108fc8	ZBTB41
35c9264f-34ec-4d75-ab80-aaac86108fc8	ZCCHC3
35c9264f-34ec-4d75-ab80-aaac86108fc8	ZFHX4
35c9264f-34ec-4d75-ab80-aaac86108fc8	ZNF385D
35c9264f-34ec-4d75-ab80-aaac86108fc8	ZNF536
35c9264f-34ec-4d75-ab80-aaac86108fc8	ZNF546
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	ADAM9
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	ADAMTS10
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	ANKS1A
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	ANP32D
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	AP002512.3
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	APC
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	CDH22
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	CDK8
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	CENPF
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	CHORDC1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	CRB1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	CWC15
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	DEGS1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	DNMBP
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	EPN1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	FOXP3
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	GALNS
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	GPR55
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	ITIH1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	KCNT1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	KIAA1549L
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	KRT6A
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	LARGE1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	LRP1B
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	MYH7B
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	NFKB1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	NLRP5
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	NOB1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	OBSL1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	PAM
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	PAPOLB
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	PAWR
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	PKP2
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	PLEKHG4B
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	POLR1B
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	PPP1R16B
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	RAD54L2
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	RGMA
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SCN7A
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SDC2
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SLC26A8
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SLC2A10
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SMAD4
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SORCS3
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SPEF2
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SPTAN1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	STARD8
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	SYDE1
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	TFF2
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	TNR
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	TP53
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	TSGA10IP
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	VSTM2A
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	WBP2NL
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	WDR88
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	YTHDF3
368fd5c9-cd4b-4326-a47b-4d72938cfb8f	ZNF212
375436b3-66ac-4d5e-b495-18a96d812a69	ADAM29
375436b3-66ac-4d5e-b495-18a96d812a69	ADGRL2
375436b3-66ac-4d5e-b495-18a96d812a69	AFP
375436b3-66ac-4d5e-b495-18a96d812a69	ANK1
375436b3-66ac-4d5e-b495-18a96d812a69	AP3B1
375436b3-66ac-4d5e-b495-18a96d812a69	APC
375436b3-66ac-4d5e-b495-18a96d812a69	ARFGEF2
375436b3-66ac-4d5e-b495-18a96d812a69	ARPP21
375436b3-66ac-4d5e-b495-18a96d812a69	ATP2C2
375436b3-66ac-4d5e-b495-18a96d812a69	B4GALT3
375436b3-66ac-4d5e-b495-18a96d812a69	BICD1
375436b3-66ac-4d5e-b495-18a96d812a69	C2orf88
375436b3-66ac-4d5e-b495-18a96d812a69	CACNA1E
375436b3-66ac-4d5e-b495-18a96d812a69	CAND1
375436b3-66ac-4d5e-b495-18a96d812a69	CBLB
375436b3-66ac-4d5e-b495-18a96d812a69	CCDC114
375436b3-66ac-4d5e-b495-18a96d812a69	CNGB1
375436b3-66ac-4d5e-b495-18a96d812a69	CNOT1
375436b3-66ac-4d5e-b495-18a96d812a69	CNOT8
375436b3-66ac-4d5e-b495-18a96d812a69	COL22A1
375436b3-66ac-4d5e-b495-18a96d812a69	CTR9
375436b3-66ac-4d5e-b495-18a96d812a69	DGKI
375436b3-66ac-4d5e-b495-18a96d812a69	EDN2
375436b3-66ac-4d5e-b495-18a96d812a69	FAM184A
375436b3-66ac-4d5e-b495-18a96d812a69	FARS2
375436b3-66ac-4d5e-b495-18a96d812a69	FAT4
375436b3-66ac-4d5e-b495-18a96d812a69	FBXO15
375436b3-66ac-4d5e-b495-18a96d812a69	FOLH1
375436b3-66ac-4d5e-b495-18a96d812a69	GABRR3
375436b3-66ac-4d5e-b495-18a96d812a69	GLB1L2
375436b3-66ac-4d5e-b495-18a96d812a69	GNGT1
375436b3-66ac-4d5e-b495-18a96d812a69	GTF3C4
375436b3-66ac-4d5e-b495-18a96d812a69	H3-4
375436b3-66ac-4d5e-b495-18a96d812a69	HDC
375436b3-66ac-4d5e-b495-18a96d812a69	HMX2
375436b3-66ac-4d5e-b495-18a96d812a69	HPCAL1
375436b3-66ac-4d5e-b495-18a96d812a69	HRH1
375436b3-66ac-4d5e-b495-18a96d812a69	HYAL1
375436b3-66ac-4d5e-b495-18a96d812a69	IGFN1
375436b3-66ac-4d5e-b495-18a96d812a69	INTS1
375436b3-66ac-4d5e-b495-18a96d812a69	ITPRID1
375436b3-66ac-4d5e-b495-18a96d812a69	KIAA1210
375436b3-66ac-4d5e-b495-18a96d812a69	KIAA1958
375436b3-66ac-4d5e-b495-18a96d812a69	KIF26B
375436b3-66ac-4d5e-b495-18a96d812a69	KIRREL2
375436b3-66ac-4d5e-b495-18a96d812a69	KMT5B
375436b3-66ac-4d5e-b495-18a96d812a69	LARP1
375436b3-66ac-4d5e-b495-18a96d812a69	LAT
375436b3-66ac-4d5e-b495-18a96d812a69	LRRK2
375436b3-66ac-4d5e-b495-18a96d812a69	MDN1
375436b3-66ac-4d5e-b495-18a96d812a69	MEN1
375436b3-66ac-4d5e-b495-18a96d812a69	MFSD11
375436b3-66ac-4d5e-b495-18a96d812a69	MOS
375436b3-66ac-4d5e-b495-18a96d812a69	MRC1
375436b3-66ac-4d5e-b495-18a96d812a69	MTHFSD
375436b3-66ac-4d5e-b495-18a96d812a69	MYF5
375436b3-66ac-4d5e-b495-18a96d812a69	NFASC
375436b3-66ac-4d5e-b495-18a96d812a69	NRXN2
375436b3-66ac-4d5e-b495-18a96d812a69	OR2M5
375436b3-66ac-4d5e-b495-18a96d812a69	OR52L1
375436b3-66ac-4d5e-b495-18a96d812a69	OR5R1
375436b3-66ac-4d5e-b495-18a96d812a69	PCDH7
375436b3-66ac-4d5e-b495-18a96d812a69	PCDHA8
375436b3-66ac-4d5e-b495-18a96d812a69	PGPEP1L
375436b3-66ac-4d5e-b495-18a96d812a69	PIKFYVE
375436b3-66ac-4d5e-b495-18a96d812a69	PIM3
375436b3-66ac-4d5e-b495-18a96d812a69	PSG1
375436b3-66ac-4d5e-b495-18a96d812a69	RASA1
375436b3-66ac-4d5e-b495-18a96d812a69	REC114
375436b3-66ac-4d5e-b495-18a96d812a69	RHEBL1
375436b3-66ac-4d5e-b495-18a96d812a69	RYR2
375436b3-66ac-4d5e-b495-18a96d812a69	RYR3
375436b3-66ac-4d5e-b495-18a96d812a69	SIGLEC1
375436b3-66ac-4d5e-b495-18a96d812a69	SLC12A2
375436b3-66ac-4d5e-b495-18a96d812a69	SLC15A2
375436b3-66ac-4d5e-b495-18a96d812a69	SLC28A3
375436b3-66ac-4d5e-b495-18a96d812a69	SLCO1A2
375436b3-66ac-4d5e-b495-18a96d812a69	SMARCD3
375436b3-66ac-4d5e-b495-18a96d812a69	SORCS1
375436b3-66ac-4d5e-b495-18a96d812a69	SP110
375436b3-66ac-4d5e-b495-18a96d812a69	SQLE
