ZFP36L2	19	6
ZNF236	19	1
ZNF43	19	5
ZNF658	19	6
ZZEF1	19	5
ABCC4	18	2
ACE	18	3
AGAP1	18	3
AK9	18	2
AL592490.1	18	5
ANKRD26	18	5
ANKRD50	18	6
ANO4	18	6
ARHGAP28	18	2
ARHGEF1	18	2
ARMC3	18	4
ASAP2	18	4
ASXL2	18	5
ASXL3	18	3
ATP9A	18	2
ATRNL1	18	5
ATXN2L	18	4
B4GALNT1	18	1
BTBD7	18	3
C5	18	5
CAMSAP2	18	3
CAND1	18	3
CASKIN2	18	4
CASP8	18	3
CATSPERD	18	2
CC2D1A	18	2
CCDC141	18	6
CCDC158	18	5
CD163L1	18	6
CDC14A	18	5
CECR2	18	4
CEMIP	18	5
CEP85L	18	3
CHRM3	18	2
CKAP2	18	1
CLCA4	18	4
CNGB3	18	4
CNNM1	18	1
COL20A1	18	1
COL24A1	18	8
CRYBG1	18	3
CSF3R	18	4
CTCF	18	4
CUL1	18	3
DCTN1	18	3
DDX17	18	0
DIS3L	18	1
DYNC2I1	18	3
DZIP1L	18	2
E2F7	18	3
EFEMP1	18	2
EIF4G1	18	4
EIF4G3	18	4
ELP1	18	2
EPHA4	18	5
EXOC1	18	2
EXOC6	18	1
F5	18	6
FCRL3	18	6
FCRL5	18	4
FSTL4	18	1
GGT5	18	1
GPATCH8	18	2
GPR149	18	5
GRIN2B	18	4
HDX	18	3
HEATR5A	18	1
HELZ	18	3
HIVEP3	18	6
HSPA2	18	2
